trip_instance_id,recon_mse,split,y
2026-03-12_1379485_U_117,0.22551142,history,0
2026-03-12_1379485_U_118,0.19108558,history,0
2026-03-12_1379485_U_12,0.39029443,history,0
2026-03-12_1379485_U_120,0.26193264,history,1
2026-03-12_1379485_U_121,0.28832015,history,1
2026-03-12_1379485_U_122,0.34899664,history,1
2026-03-12_1379485_U_124,0.6683841,history,0
2026-03-12_1379485_U_128,0.43336415,history,0
2026-03-12_1379485_U_129,0.26472694,history,0
2026-03-12_1379485_U_13,0.28587955,history,0
2026-03-12_1379485_U_130,0.21475217,history,0
2026-03-12_1379485_U_131,0.14271486,history,1
2026-03-12_1379485_U_132,0.2550052,history,1
2026-03-12_1379485_U_133,0.21250474,history,0
2026-03-12_1379485_U_134,0.16150747,history,0
2026-03-12_1379485_U_135,0.1414533,history,1
2026-03-12_1379485_U_136,0.16785388,history,1
2026-03-12_1379485_U_14,0.21542808,history,0
2026-03-12_1379485_U_141,0.11631449,history,0
2026-03-12_1379485_U_142,0.13441068,history,0
2026-03-12_1379485_U_143,0.15950043,history,0
2026-03-12_1379485_U_144,0.19709568,history,1
2026-03-12_1379485_U_146,0.16595677,history,1
2026-03-12_1379485_U_147,0.1951443,history,0
2026-03-12_1379485_U_148,0.30309796,history,0
2026-03-12_1379485_U_15,0.21441977,history,1
2026-03-12_1379485_U_16,0.17904966,history,0
2026-03-12_1379485_U_17,0.20166734,history,1
2026-03-12_1379485_U_19,0.25670898,history,0
2026-03-12_1379485_U_2,0.39834386,history,0
2026-03-12_1379485_U_21,0.14785734,history,0
2026-03-12_1379485_U_22,0.5168134,history,1
2026-03-12_1379485_U_23,0.26957992,history,0
2026-03-12_1379485_U_24,0.39979932,history,0
2026-03-12_1379485_U_25,0.17907321,history,0
2026-03-12_1379485_U_26,0.24052441,history,0
2026-03-12_1379485_U_27,0.26316053,history,0
2026-03-12_1379485_U_28,0.37675497,history,0
2026-03-12_1379485_U_29,0.2135359,history,1
2026-03-12_1379485_U_3,0.41815695,history,0
2026-03-12_1379485_U_33,0.3152622,history,0
2026-03-12_1379485_U_34,0.4906944,history,0
2026-03-12_1379485_U_35,0.20909373,history,0
2026-03-12_1379485_U_36,0.18449315,history,0
2026-03-12_1379485_U_37,0.2708786,history,0
2026-03-12_1379485_U_39,0.20984522,history,1
2026-03-12_1379485_U_4,0.19342515,history,1
2026-03-12_1379485_U_40,0.21982825,history,0
2026-03-12_1379485_U_41,0.20334846,history,0
2026-03-12_1379485_U_42,0.23857085,history,0
2026-03-12_1379485_U_44,0.61478287,history,0
2026-03-12_1379485_U_45,0.40792233,history,0
2026-03-12_1379485_U_46,0.20718873,history,0
2026-03-12_1379485_U_47,0.17110789,history,0
2026-03-12_1379485_U_48,0.23883924,history,1
2026-03-12_1379485_U_49,0.18935148,history,0
2026-03-12_1379485_U_5,0.27774635,history,0
2026-03-12_1379485_U_50,0.21576837,history,1
2026-03-12_1379485_U_51,0.54364276,history,0
2026-03-12_1379485_U_52,0.47551295,history,0
2026-03-12_1379485_U_53,0.41831446,history,0
2026-03-12_1379485_U_54,0.11659317,history,0
2026-03-12_1379485_U_58,0.20376126,history,0
2026-03-12_1379485_U_59,0.19301616,history,0
2026-03-12_1379485_U_6,0.24514878,history,1
2026-03-12_1379485_U_60,0.11718829,history,0
2026-03-12_1379485_U_62,0.26429236,history,0
2026-03-12_1379485_U_63,0.2161756,history,0
2026-03-12_1379485_U_64,0.22393891,history,0
2026-03-12_1379485_U_65,0.23866288,history,0
2026-03-12_1379485_U_66,0.1783674,history,1
2026-03-12_1379485_U_69,0.35683212,history,1
2026-03-12_1379485_U_72,0.5907384,history,0
2026-03-12_1379485_U_73,0.20107436,history,0
2026-03-12_1379485_U_74,0.12739657,history,0
2026-03-12_1379485_U_75,0.24629965,history,0
2026-03-12_1379485_U_77,0.21256506,history,0
2026-03-12_1379485_U_8,0.2130219,history,0
2026-03-12_1379485_U_80,0.122358754,history,0
2026-03-12_1379485_U_81,0.21899799,history,0
2026-03-12_1379485_U_83,0.6606182,history,0
2026-03-12_1379485_U_84,0.25513473,history,1
2026-03-12_1379485_U_85,0.23335883,history,1
2026-03-12_1379485_U_86,0.23628804,history,1
2026-03-12_1379485_U_87,0.19913256,history,1
2026-03-12_1379485_U_89,0.388874,history,0
2026-03-12_1379485_U_9,0.19129281,history,0
2026-03-12_1379485_U_90,0.42819494,history,0
2026-03-12_1379485_U_91,0.2907251,history,0
2026-03-12_1379485_U_92,0.3076763,history,1
2026-03-12_1379485_U_93,0.2754448,history,1
2026-03-12_1379485_U_94,0.19099995,history,0
2026-03-12_1379485_U_96,0.13564037,history,0
2026-03-12_1379485_U_97,0.15367898,history,0
2026-03-12_1379485_U_99,0.46137083,history,0
2026-03-12_1386441_U_1,0.30927807,history,0
2026-03-12_1386441_U_10,0.27149242,history,0
2026-03-12_1386441_U_11,0.18398333,history,0
2026-03-12_1386441_U_15,0.36543822,history,1
2026-03-12_1386441_U_19,0.25002542,history,0
2026-03-12_1386441_U_2,0.25916,history,0
2026-03-12_1386441_U_20,0.19051218,history,0
2026-03-12_1386441_U_24,0.20711663,history,0
2026-03-12_1386441_U_25,0.22386432,history,0
2026-03-12_1386441_U_26,0.17216122,history,0
2026-03-12_1386441_U_28,0.3191942,history,0
2026-03-12_1386441_U_29,0.24714908,history,0
2026-03-12_1386441_U_3,0.26684067,history,0
2026-03-12_1386441_U_32,0.27900565,history,1
2026-03-12_1386441_U_33,0.2625909,history,0
2026-03-12_1386441_U_34,0.56569266,history,0
2026-03-12_1386441_U_36,0.289002,history,0
2026-03-12_1386441_U_37,0.25319797,history,0
2026-03-12_1386441_U_38,0.36725184,history,0
2026-03-12_1386441_U_39,0.17330746,history,0
2026-03-12_1386441_U_4,0.24465191,history,0
2026-03-12_1386441_U_40,0.2170739,history,1
2026-03-12_1386441_U_42,0.26728073,history,0
2026-03-12_1386441_U_44,0.20982169,history,1
2026-03-12_1386441_U_45,1.0538504,history,1
2026-03-12_1386441_U_48,0.22003588,history,1
2026-03-12_1386441_U_49,0.19962144,history,0
2026-03-12_1386441_U_5,0.23185289,history,0
2026-03-12_1386441_U_6,0.20122135,history,0
2026-03-12_1386441_U_7,0.3968552,history,0
2026-03-12_1386441_U_8,0.33085456,history,0
2026-03-12_1386442_U_1,0.32989752,history,0
2026-03-12_1386442_U_10,0.23687893,history,0
2026-03-12_1386442_U_11,0.29247582,history,0
2026-03-12_1386442_U_14,0.26444274,history,0
2026-03-12_1386442_U_16,0.46347255,history,0
2026-03-12_1386442_U_17,0.47586483,history,0
2026-03-12_1386442_U_19,0.20026402,history,1
2026-03-12_1386442_U_2,0.19101763,history,0
2026-03-12_1386442_U_21,0.19882572,history,0
2026-03-12_1386442_U_22,0.20442313,history,0
2026-03-12_1386442_U_23,0.24087971,history,1
2026-03-12_1386442_U_24,0.22588587,history,0
2026-03-12_1386442_U_26,0.40965125,history,0
2026-03-12_1386442_U_27,0.18041144,history,0
2026-03-12_1386442_U_28,0.27128363,history,0
2026-03-12_1386442_U_29,0.20613977,history,0
2026-03-12_1386442_U_32,1.0832511,history,0
2026-03-12_1386442_U_33,0.21541928,history,0
2026-03-12_1386442_U_35,0.21636908,history,0
2026-03-12_1386442_U_37,0.42653197,history,0
2026-03-12_1386442_U_38,0.26220724,history,1
2026-03-12_1386442_U_4,0.24643028,history,0
2026-03-12_1386442_U_42,0.30101264,history,1
2026-03-12_1386442_U_45,0.32328293,history,0
2026-03-12_1386442_U_46,0.31444916,history,0
2026-03-12_1386442_U_5,0.35461015,history,0
2026-03-12_1386442_U_6,0.3404853,history,0
2026-03-12_1386442_U_9,0.39107585,history,0
2026-03-12_1386443_U_1,0.31113794,history,0
2026-03-12_1386443_U_11,0.37066418,history,0
2026-03-12_1386443_U_12,0.3231371,history,0
2026-03-12_1386443_U_13,0.19583592,history,0
2026-03-12_1386443_U_15,0.2538529,history,0
2026-03-12_1386443_U_16,0.63210726,history,0
2026-03-12_1386443_U_17,0.34874424,history,0
2026-03-12_1386443_U_19,0.3729505,history,0
2026-03-12_1386443_U_2,0.2874124,history,0
2026-03-12_1386443_U_20,0.4335435,history,0
2026-03-12_1386443_U_21,0.31167752,history,0
2026-03-12_1386443_U_23,0.24800299,history,1
2026-03-12_1386443_U_25,0.20806506,history,0
2026-03-12_1386443_U_26,0.30648622,history,0
2026-03-12_1386443_U_27,0.1524899,history,0
2026-03-12_1386443_U_28,0.18913656,history,0
2026-03-12_1386443_U_29,0.22404866,history,0
2026-03-12_1386443_U_30,0.15235516,history,0
2026-03-12_1386443_U_33,0.32754532,history,0
2026-03-12_1386443_U_34,0.3864199,history,0
2026-03-12_1386443_U_35,0.18155017,history,0
2026-03-12_1386443_U_36,0.3018273,history,0
2026-03-12_1386443_U_38,0.18983841,history,0
2026-03-12_1386443_U_40,0.18570828,history,0
2026-03-12_1386443_U_41,0.17601785,history,0
2026-03-12_1386443_U_43,0.35838526,history,0
2026-03-12_1386443_U_44,0.424541,history,0
2026-03-12_1386443_U_45,0.396581,history,0
2026-03-12_1386443_U_46,0.44230565,history,0
2026-03-12_1386443_U_6,0.20230184,history,0
2026-03-12_1386443_U_7,0.23957762,history,0
2026-03-12_1386443_U_8,0.28073207,history,0
2026-03-12_1386443_U_9,0.27402818,history,0
2026-03-12_1390072_U_1,0.21342716,history,1
2026-03-12_1390072_U_11,0.3666218,history,0
2026-03-12_1390072_U_12,0.18000796,history,0
2026-03-12_1390072_U_13,0.20994914,history,0
2026-03-12_1390072_U_14,0.33857292,history,0
2026-03-12_1390072_U_16,0.3098045,history,1
2026-03-12_1390072_U_17,0.92676413,history,0
2026-03-12_1390072_U_18,0.25239086,history,0
2026-03-12_1390072_U_19,0.36080572,history,0
2026-03-12_1390072_U_2,0.31061804,history,0
2026-03-12_1390072_U_20,0.33167562,history,1
2026-03-12_1390072_U_22,0.3935206,history,0
2026-03-12_1390072_U_23,0.1687883,history,1
2026-03-12_1390072_U_26,0.30756927,history,0
2026-03-12_1390072_U_3,0.27526933,history,0
2026-03-12_1390072_U_4,0.21026914,history,0
2026-03-12_1390072_U_6,0.20305942,history,0
2026-03-12_1390072_U_7,0.31477988,history,0
2026-03-12_1390072_U_8,0.2644573,history,0
2026-03-12_1390072_U_9,0.23191333,history,0
2026-03-12_1393827_U_1,0.28221378,history,0
2026-03-12_1393827_U_10,0.16902268,history,0
2026-03-12_1393827_U_11,0.18007475,history,0
2026-03-12_1393827_U_113,0.26469144,history,0
2026-03-12_1393827_U_115,0.2801643,history,0
2026-03-12_1393827_U_117,0.22953615,history,1
2026-03-12_1393827_U_119,0.3701712,history,1
2026-03-12_1393827_U_120,0.1829828,history,1
2026-03-12_1393827_U_122,0.22285466,history,1
2026-03-12_1393827_U_123,0.14264551,history,1
2026-03-12_1393827_U_132,0.33476794,history,1
2026-03-12_1393827_U_134,0.23897025,history,1
2026-03-12_1393827_U_136,0.18497734,history,1
2026-03-12_1393827_U_138,0.21497685,history,0
2026-03-12_1393827_U_144,0.24406342,history,0
2026-03-12_1393827_U_145,0.20452023,history,0
2026-03-12_1393827_U_146,0.24482694,history,0
2026-03-12_1393827_U_148,0.26268032,history,1
2026-03-12_1393827_U_16,0.13431762,history,0
2026-03-12_1393827_U_17,0.1653638,history,0
2026-03-12_1393827_U_19,0.17396323,history,0
2026-03-12_1393827_U_21,0.18670706,history,0
2026-03-12_1393827_U_22,0.11748189,history,0
2026-03-12_1393827_U_24,0.26980105,history,0
2026-03-12_1393827_U_25,0.16493864,history,0
2026-03-12_1393827_U_26,0.15735841,history,1
2026-03-12_1393827_U_28,0.20213465,history,1
2026-03-12_1393827_U_52,0.2451376,history,0
2026-03-12_1393827_U_53,0.18563432,history,0
2026-03-12_1393827_U_6,0.27632952,history,0
2026-03-12_1393827_U_68,0.23243356,history,0
2026-03-12_1393827_U_7,0.25187895,history,0
2026-03-12_1393827_U_70,0.18548456,history,1
2026-03-12_1393827_U_8,0.20444493,history,0
2026-03-12_1393827_U_9,0.14047502,history,0
2026-03-12_1399122_U_31,1.4022872,history,0
2026-03-12_1399122_U_35,0.22739743,history,1
2026-03-12_1399122_U_36,0.91654485,history,0
2026-03-12_1399122_U_37,0.30336946,history,1
2026-03-12_1399122_U_38,0.24228221,history,1
2026-03-12_1399122_U_39,0.49379987,history,0
2026-03-12_1399122_U_47,0.32463837,history,0
2026-03-12_1399122_U_49,0.6607785,history,1
2026-03-12_1399122_U_50,0.9084467,history,1
2026-03-12_1399122_U_52,0.76069045,history,1
2026-03-12_1399122_U_55,0.52174366,history,1
2026-03-12_1399122_U_56,0.44058007,history,0
2026-03-12_1399122_U_59,0.6650578,history,1
2026-03-12_1407494_U_1,0.3496016,history,0
2026-03-12_1407494_U_12,0.1600196,history,0
2026-03-12_1407494_U_13,0.2185959,history,1
2026-03-12_1407494_U_16,0.16720322,history,0
2026-03-12_1407494_U_19,0.28971422,history,1
2026-03-12_1407494_U_2,0.18015695,history,0
2026-03-12_1407494_U_21,0.24023423,history,1
2026-03-12_1407494_U_23,0.0872345,history,0
2026-03-12_1407494_U_24,0.32795882,history,1
2026-03-12_1407494_U_27,0.09251001,history,0
2026-03-12_1407494_U_28,0.22952124,history,0
2026-03-12_1407494_U_29,0.2229211,history,0
2026-03-12_1407494_U_3,0.13849598,history,0
2026-03-12_1407494_U_30,0.21452555,history,0
2026-03-12_1407494_U_31,0.39225125,history,1
2026-03-12_1407494_U_34,0.20097277,history,0
2026-03-12_1407494_U_35,0.16960868,history,0
2026-03-12_1407494_U_36,0.29102215,history,1
2026-03-12_1407494_U_37,0.27782688,history,0
2026-03-12_1407494_U_4,0.18970051,history,0
2026-03-12_1407494_U_5,0.44387043,history,1
2026-03-12_1407494_U_6,0.15853477,history,0
2026-03-12_1407494_U_7,0.17816977,history,1
2026-03-12_1407494_U_8,0.19721943,history,0
2026-03-12_1407494_U_9,0.21478277,history,0
2026-03-12_1407495_U_1,0.19336158,history,0
2026-03-12_1407495_U_12,0.15255228,history,0
2026-03-12_1407495_U_13,0.14375073,history,0
2026-03-12_1407495_U_14,0.2512691,history,1
2026-03-12_1407495_U_15,0.23303151,history,0
2026-03-12_1407495_U_17,0.123935215,history,1
2026-03-12_1407495_U_19,0.18537425,history,1
2026-03-12_1407495_U_2,0.16527319,history,0
2026-03-12_1407495_U_21,0.1767492,history,0
2026-03-12_1407495_U_22,0.13250116,history,1
2026-03-12_1407495_U_24,0.3955047,history,0
2026-03-12_1407495_U_26,0.27487686,history,0
2026-03-12_1407495_U_3,0.1762216,history,0
2026-03-12_1407495_U_4,0.2385925,history,0
2026-03-12_1407495_U_5,0.16871224,history,0
2026-03-12_1407495_U_6,0.23666029,history,0
2026-03-12_1407495_U_7,0.22787416,history,0
2026-03-12_1407495_U_8,0.13517658,history,1
2026-03-12_1407495_U_9,0.2953822,history,1
2026-03-12_1411585_U_1,0.39510202,history,0
2026-03-12_1411585_U_11,0.18360835,history,0
2026-03-12_1411585_U_12,0.16083992,history,0
2026-03-12_1411585_U_13,0.23789959,history,0
2026-03-12_1411585_U_14,0.17809471,history,0
2026-03-12_1411585_U_15,0.13183984,history,0
2026-03-12_1411585_U_16,0.14399496,history,0
2026-03-12_1411585_U_17,0.1423634,history,0
2026-03-12_1411585_U_18,0.13291074,history,1
2026-03-12_1411585_U_19,0.31465632,history,0
2026-03-12_1411585_U_2,0.15770714,history,0
2026-03-12_1411585_U_20,0.13655564,history,0
2026-03-12_1411585_U_22,0.21244764,history,0
2026-03-12_1411585_U_23,0.1528237,history,1
2026-03-12_1411585_U_24,0.1543132,history,0
2026-03-12_1411585_U_25,0.15887009,history,1
2026-03-12_1411585_U_26,0.17146389,history,1
2026-03-12_1411585_U_27,0.15942512,history,0
2026-03-12_1411585_U_28,0.2090408,history,0
2026-03-12_1411585_U_29,0.27450228,history,0
2026-03-12_1411585_U_3,0.1297299,history,1
2026-03-12_1411585_U_30,0.17689948,history,0
2026-03-12_1411585_U_31,0.1213515,history,0
2026-03-12_1411585_U_32,0.15738276,history,1
2026-03-12_1411585_U_33,0.2022377,history,1
2026-03-12_1411585_U_34,0.15512058,history,0
2026-03-12_1411585_U_35,0.18410847,history,0
2026-03-12_1411585_U_36,0.16561417,history,0
2026-03-12_1411585_U_37,0.10092332,history,0
2026-03-12_1411585_U_38,0.15143858,history,1
2026-03-12_1411585_U_39,0.13216369,history,0
2026-03-12_1411585_U_4,0.11838657,history,0
2026-03-12_1411585_U_40,0.15833025,history,0
2026-03-12_1411585_U_41,0.11769747,history,0
2026-03-12_1411585_U_42,0.17625193,history,1
2026-03-12_1411585_U_44,0.24653153,history,0
2026-03-12_1411585_U_45,0.25947103,history,1
2026-03-12_1411585_U_46,0.935678,history,0
2026-03-12_1411585_U_47,0.36331853,history,0
2026-03-12_1411585_U_48,0.1968246,history,1
2026-03-12_1411585_U_49,0.23490724,history,0
2026-03-12_1411585_U_5,0.17428637,history,0
2026-03-12_1411585_U_50,0.17068124,history,0
2026-03-12_1411585_U_51,0.15085976,history,0
2026-03-12_1411585_U_52,0.16150585,history,0
2026-03-12_1411585_U_54,0.22339433,history,1
2026-03-12_1411585_U_55,0.2065461,history,0
2026-03-12_1411585_U_56,0.44450235,history,0
2026-03-12_1411585_U_59,0.17206065,history,1
2026-03-12_1411585_U_6,0.15586509,history,0
2026-03-12_1411585_U_60,0.20062852,history,0
2026-03-12_1411585_U_61,0.47401565,history,0
2026-03-12_1411585_U_62,0.13001814,history,0
2026-03-12_1411585_U_64,0.26633936,history,0
2026-03-12_1411585_U_65,0.26350135,history,1
2026-03-12_1411585_U_66,0.13021776,history,0
2026-03-12_1411585_U_68,0.16622841,history,1
2026-03-12_1411585_U_69,0.13332367,history,0
2026-03-12_1411585_U_7,0.18056725,history,0
2026-03-12_1411585_U_70,0.14488941,history,0
2026-03-12_1411585_U_71,0.17084031,history,1
2026-03-12_1411585_U_72,0.13875926,history,0
2026-03-12_1411585_U_73,0.18283963,history,0
2026-03-12_1411585_U_75,0.4205328,history,1
2026-03-12_1411585_U_76,0.69421184,history,0
2026-03-12_1411585_U_77,0.17791986,history,0
2026-03-12_1411585_U_78,0.15950687,history,0
2026-03-12_1411585_U_79,0.21397734,history,0
2026-03-12_1411585_U_8,0.11262904,history,0
2026-03-12_1411585_U_80,0.15938124,history,0
2026-03-12_1411585_U_81,0.13318424,history,0
2026-03-12_1411585_U_82,0.23227021,history,0
2026-03-12_1411585_U_83,0.17108938,history,0
2026-03-12_1411585_U_9,0.1389385,history,0
2026-03-12_1413903_U_100,0.5109424,history,0
2026-03-12_1413903_U_101,0.6729766,history,0
2026-03-12_1413903_U_14,0.41160446,history,0
2026-03-12_1413903_U_16,0.568044,history,0
2026-03-12_1413903_U_17,0.42634857,history,1
2026-03-12_1413903_U_2,0.31181362,history,0
2026-03-12_1413903_U_20,0.78375673,history,0
2026-03-12_1413903_U_22,0.59254074,history,0
2026-03-12_1413903_U_23,0.36501253,history,1
2026-03-12_1413903_U_24,0.43958962,history,0
2026-03-12_1413903_U_26,0.66506886,history,0
2026-03-12_1413903_U_28,0.65564775,history,0
2026-03-12_1413903_U_29,0.35076046,history,1
2026-03-12_1413903_U_3,0.4419989,history,0
2026-03-12_1413903_U_30,0.5177499,history,0
2026-03-12_1413903_U_34,0.5661052,history,0
2026-03-12_1413903_U_36,0.4672534,history,0
2026-03-12_1413903_U_37,0.315655,history,1
2026-03-12_1413903_U_38,0.51596206,history,0
2026-03-12_1413903_U_39,0.36148307,history,0
2026-03-12_1413903_U_40,0.34182748,history,0
2026-03-12_1413903_U_42,0.74180305,history,0
2026-03-12_1413903_U_43,0.47750458,history,1
2026-03-12_1413903_U_45,0.58998394,history,1
2026-03-12_1413903_U_46,0.3729096,history,0
2026-03-12_1413903_U_47,0.20879483,history,0
2026-03-12_1413903_U_49,0.21985894,history,0
2026-03-12_1413903_U_56,0.3993463,history,0
2026-03-12_1413903_U_58,0.19109988,history,1
2026-03-12_1413903_U_59,1.0302181,history,1
2026-03-12_1413903_U_62,0.5837278,history,0
2026-03-12_1413903_U_64,0.36477312,history,0
2026-03-12_1413903_U_66,0.67572427,history,0
2026-03-12_1413903_U_69,0.5562266,history,0
2026-03-12_1413903_U_7,0.6016238,history,0
2026-03-12_1413903_U_71,0.23481667,history,0
2026-03-12_1413903_U_72,0.57155704,history,1
2026-03-12_1413903_U_73,0.44080776,history,0
2026-03-12_1413903_U_75,0.47572607,history,0
2026-03-12_1413903_U_76,0.665504,history,0
2026-03-12_1413903_U_78,0.7211355,history,0
2026-03-12_1413903_U_81,0.39622876,history,0
2026-03-12_1413903_U_83,0.32733664,history,1
2026-03-12_1413903_U_84,0.48769125,history,1
2026-03-12_1413903_U_85,0.80134076,history,0
2026-03-12_1413903_U_86,0.66810536,history,0
2026-03-12_1413903_U_88,0.88255876,history,0
2026-03-12_1413903_U_9,0.27147242,history,0
2026-03-12_1413903_U_93,0.30702996,history,0
2026-03-12_1413903_U_94,0.3992502,history,1
2026-03-12_1413903_U_97,0.27308646,history,1
2026-03-12_1413904_U_1,0.7647047,history,0
2026-03-12_1413904_U_10,0.64846843,history,0
2026-03-12_1413904_U_11,0.3595475,history,0
2026-03-12_1413904_U_2,0.6751649,history,0
2026-03-12_1413904_U_20,0.4945695,history,0
2026-03-12_1413904_U_23,0.57141495,history,0
2026-03-12_1413904_U_24,0.67000365,history,0
2026-03-12_1413904_U_25,0.56264544,history,0
2026-03-12_1413904_U_26,0.52981067,history,1
2026-03-12_1413904_U_28,0.36022195,history,1
2026-03-12_1413904_U_31,0.98172784,history,0
2026-03-12_1413904_U_32,0.6908127,history,0
2026-03-12_1413904_U_33,0.3952009,history,0
2026-03-12_1413904_U_34,0.45952174,history,0
2026-03-12_1413904_U_37,0.5447831,history,0
2026-03-12_1413904_U_38,0.6111516,history,0
2026-03-12_1413904_U_39,0.46815723,history,0
2026-03-12_1413904_U_40,0.6158055,history,0
2026-03-12_1413904_U_42,0.7791618,history,0
2026-03-12_1413904_U_45,0.32110205,history,0
2026-03-12_1413904_U_47,0.30906224,history,1
2026-03-12_1413904_U_48,0.8805963,history,1
2026-03-12_1413904_U_50,0.5721818,history,0
2026-03-12_1413904_U_51,0.5787695,history,0
2026-03-12_1413904_U_55,0.14485753,history,0
